time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,5.0355368864034515,11.80979558051419,24.503663729056065,0.4874316524137141,5.938471683173859,0.0,4.6288959763943,9.033102137277798,3.432503927803737,0.027954914643840492,-0.17662804127123335,0.0,471.1369898369,470.37291237433465,470.53476284324,468.0939131990736
4.379999999999995,5.318765305938644,12.35764333756457,24.70656067641856,0.48956362312284263,5.928145904843948,0.0,4.812559302922534,9.22772495629502,3.3301029935553155,0.047501914291284246,-0.16430928094866687,0.0,459.6285819987817,460.5767206625682,457.96078331055713,459.51396771322516
4.439999999999993,5.613492240367762,12.917502294551399,24.904089496477194,0.49213589394914514,5.918654138826803,0.0,5.01203917264935,9.433417998382485,3.2532981157557592,0.03147113090215543,-0.14815785526818093,0.0,469.87999901631184,471.10845698537844,470.95309958249175,469.7119795573933
4.499999999999992,5.918430468464732,13.487280761975407,25.092642094697755,0.4941955136411522,5.909562484552872,0.0,5.15312153506116,9.558892388161881,3.032148159398054,0.039500342809835096,-0.159290399702715,0.0,416.81872430147985,415.8208086494979,416.84970182218535,417.5516075054334
4.559999999999991,6.233589552685185,14.066504794112012,25.271663064487875,0.49681064374408557,5.900422049444739,0.0,5.35250596177405,9.747777331981151,2.9344889618024252,0.050707075788547426,-0.14118730361538656,0.0,463.3072046150964,464.7077904976656,464.04123735215194,464.92138836050566
4.6199999999999894,6.559976380114292,14.655968660038367,25.442953562460993,0.49986883730359644,5.891747533659533,0.0,5.527411571016084,9.900495499323602,2.7749514596691087,0.05149022718071394,-0.15238762632743033,0.0,443.46230918576975,442.5212483579183,441.9019860073148,441.968230901852
4.679999999999988,6.898085587678345,15.255823457077312,25.607061898537996,0.5032336484452085,5.882680347956061,0.0,5.74309482839463,10.093799009082558,2.694353769715758,0.06396082954907358,-0.1487004022012472,0.0,473.53442360219816,473.79812402279185,472.2056732352583,473.16893655797844
4.739999999999987,7.24837502477763,15.86619921944477,25.76449353774178,0.506730551050274,5.8736058190493114,0.0,5.933504890576067,10.251446082059278,2.552858918597318,0.04340949746893133,-0.1568757721251233,0.0,453.3757348770661,452.69701570332654,453.0499588473275,451.3961059552649
4.799999999999986,7.609708464171147,16.485412380001264,25.912455748971087,0.5095377509209378,5.863622067260248,0.0,6.111331931469156,10.388422908486271,2.3790231515941245,0.05280358038526692,-0.20352829084273444,0.0,443.5821445447195,439.7037344434913,440.20356333836577,440.9818619464781
4.859999999999984,7.9795982009577235,17.110328311867857,26.04565293309285,0.5130105524136086,5.851833719786134,0.0,6.21912415637889,10.44211686292155,2.0617995122762074,0.06647211893624685,-0.18518520550159062,0.0,379.00465815364214,380.71915057887105,379.355373521601,380.6691419085345
4.919999999999983,8.358472513714092,17.740975627649007,26.164439901425514,0.5172412002141309,5.840579020885052,0.0,6.410408859348692,10.57884095655249,1.897267386440354,0.07755975572534839,-0.192845453129596,0.0,443.5363083525988,442.8721097583696,443.7023364300889,444.6157919166487
4.979999999999982,8.748603904217143,18.379392193275336,26.272706475721954,0.5217101185248687,5.829450654672307,0.0,6.594376823882765,10.701174802395833,1.711242518816853,0.06748426547436169,-0.17377732925746064,0.0,435.8506659159822,437.40765471895253,436.465426214946,435.62780482373813
5.0399999999999805,9.151383991481632,19.02660071099151,26.372454407180335,0.5253712770980794,5.819026314643349,0.0,6.831722325391022,10.871478895747757,1.612586226760971,0.043169765948547156,-0.17366256418079845,0.0,471.4502460320839,471.43199141559853,473.81970481617697,471.9483211579054
